,fluxes,equ,ec-code,kcat_MW,E
PNTK_num2,0.0,atp_c + pnto__R_c --> 4ppan_c + adp_c,2.7.1.33,133.5394819924405,0.0
ECOAH1_num2,0.0,3hbcoa_c --> b2coa_c + h2o_c,4.2.1.17,136102.74328373,0.0
ECOAH1_num3,0.0,3hbcoa_c --> b2coa_c + h2o_c,4.2.1.17,144978.69262261086,0.0
ECOAH1_num4,0.0,3hbcoa_c --> b2coa_c + h2o_c,4.2.1.17,143492.46435316323,0.0
ICHORT_num2,0.0,h2o_c + ichor_c --> 23ddhb_c + pyr_c,3.3.2.1,5829.448623896518,0.0
R03050_num2,0.0,alac__S_c + thmpp_c --> 2ahethmpp_c + pyr_c,2.2.1.6,7025.455892695223,0.0
DHQTi_num2,0.0,3dhq_c --> 3dhsk_c + h2o_c,4.2.1.10,190.97754870858657,0.0
UPP3S_1_num2,0.0,hmbil_c --> h2o_c + uppg3_c,"4.2.1.75,2.1.1.107",307.41647765797495,0.0
UPP3S_1_num3,0.0,hmbil_c --> h2o_c + uppg3_c,"4.2.1.75,2.1.1.107",555.031057909105,0.0
UPP3MT_num2,0.0,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + dscl_c + 2.0 h_c,"2.1.1.107,4.2.1.75",580.7381934312107,0.0
TMPPP_num2,0.0,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,2.5.1.3,78427.32718962387,0.0
TMPPP_num3,0.0,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,2.5.1.3,54547.964195246335,0.0
PFK_2_num2,0.0,atp_c + tag6p__D_c --> adp_c + tagdp__D_c,"2.7.1.56,2.7.1.144,2.7.1.11",9290.171173825282,0.0
NT5C_num2,0.0,h2o_c + nicrnt_c --> h_c + nicrns_c + pi_c,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
BTS_num2,0.0,btal_c + h_c + nadh_c --> 1btol_c + nad_c,1.1.1.-,,
THRTRS_num2,0.05180860190525413,atp_c + thr__L_c + trnathr_c --> amp_c + ppi_c + thrtrna_c,6.1.1.3,747.6787206309546,6.929259918154906e-05
ACACT4r_num2,0.008166713181327554,accoa_c + occoa_c --> 3odcoa_c + coa_c,"2.3.1.16,2.3.1.9",7500.325580539325,1.0888478231554731e-06
ACACT4r_num3,0.0,accoa_c + occoa_c --> 3odcoa_c + coa_c,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
ACACT6p_num2,0.008166713181327554,accoa_c + ddcacoa_c --> 3otdcoa_c + coa_c,"2.3.1.16,2.3.1.9",7500.325580539325,1.0888478231554731e-06
ACACT6p_num3,0.0,accoa_c + ddcacoa_c --> 3otdcoa_c + coa_c,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
ACACT7p_num2,0.0069021127596900584,accoa_c + tdcoa_c --> 3ohdcoa_c + coa_c,"2.3.1.16,2.3.1.9",7500.325580539325,9.202417529178446e-07
ACACT7p_num3,0.0,accoa_c + tdcoa_c --> 3ohdcoa_c + coa_c,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
IMACTD_num2,0.0,h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,1.2.1.3,97.60426499539793,0.0
IMACTD_num3,0.0,h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,1.2.1.3,99.78467458132498,0.0
IMACTD_num4,0.0,h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,1.2.1.3,93.64554241718315,0.0
IMACTD_num5,0.0,h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,1.2.1.3,91.80113918599231,0.0
AMAA_num2,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,22532.370269367606,0.0
AMAA_num3,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,18345.775671343992,0.0
AMAA_num4,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,19467.137373590318,0.0
AMAA_num5,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,22885.157337398687,0.0
AMAA_num6,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,20737.68237271837,0.0
AMAA_num7,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,37736.70084292464,0.0
AMAA_num8,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,26460.084823806847,0.0
AMAA_num9,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,18271.215784869622,0.0
AMAA_num10,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,15676.713697830684,0.0
AMAA_num11,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,11193.478864250052,0.0
AMAA_num12,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,11805.026692200809,0.0
AMAA_num13,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,27972.32995667695,0.0
AMAA_num14,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,19474.143584378948,0.0
ECOAH5_1_num2,0.0,3hddcoa_c --> dd2coa_c + h2o_c,4.2.1.17,136102.74328373,0.0
ECOAH5_1_num3,0.0,3hddcoa_c --> dd2coa_c + h2o_c,4.2.1.17,144978.69262261086,0.0
ECOAH5_1_num4,0.0,3hddcoa_c --> dd2coa_c + h2o_c,4.2.1.17,143492.46435316323,0.0
ECOAH9m_num2,0.0,3hmbcoa_c --> 2mb2coa_c + h2o_c,4.2.1.17,136102.74328373,0.0
ECOAH9m_num3,0.0,3hmbcoa_c --> 2mb2coa_c + h2o_c,4.2.1.17,144978.69262261086,0.0
ECOAH12m_num2,0.0,2mp2coa_c + h2o_c --> 3hibutcoa_c,4.2.1.17,136102.74328373,0.0
ECOAH12m_num3,0.0,2mp2coa_c + h2o_c --> 3hibutcoa_c,4.2.1.17,144978.69262261086,0.0
ECOAH12m_num4,0.0,2mp2coa_c + h2o_c --> 3hibutcoa_c,4.2.1.17,143492.46435316323,0.0
KAS14_1_num2,0.0,acACP_c + h_c + malACP_c --> ACP_c + actACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
EAR40x_num2,0.0,but2eACP_c + h_c + nadh_c --> butACP_c + nad_c,1.3.1.9,1469.4247660345513,0.0
PHCDm_num2,0.0,1p3h5c_c + 2.0 h2o_c + nad_c --> e4hglu_c + h_c + nadh_c,1.5.1.12,382.7050565108757,0.0
ADAPAT_num2,0.0,glu__L_c + nal2a6o_c --> akg_c + n6all26d_c,2.6.1.-,,
PMPK_num2,0.0,4ampm_c + atp_c --> 2mahmp_c + adp_c,2.7.4.7,4.687607523419149,0.0
3OAR40_1_num2,0.0,3hbutACP_c + nadp_c --> actACP_c + h_c + nadph_c,1.1.1.100,16528.204584408075,0.0
3OAR40_1_num3,0.0,3hbutACP_c + nadp_c --> actACP_c + h_c + nadph_c,1.1.1.100,15090.675231273644,0.0
3OAR100_1_num2,0.0,3hdecACP_c + nadp_c --> 3odecACP_c + h_c + nadph_c,1.1.1.100,16528.204584408075,0.0
3OAR100_1_num3,0.0,3hdecACP_c + nadp_c --> 3odecACP_c + h_c + nadph_c,1.1.1.100,15090.675231273644,0.0
3OAR80_num2,0.0,3hoctACP_c + nadp_c --> 3ooctACP_c + h_c + nadph_c,1.1.1.100,16528.204584408075,0.0
3OAR80_num3,0.0,3hoctACP_c + nadp_c --> 3ooctACP_c + h_c + nadph_c,1.1.1.100,15090.675231273644,0.0
3OAR160_num2,0.0,3hpalmACP_c + nadp_c --> 3opalmACP_c + h_c + nadph_c,1.1.1.100,16528.204584408075,0.0
3OAR160_num3,0.0,3hpalmACP_c + nadp_c --> 3opalmACP_c + h_c + nadph_c,1.1.1.100,15090.675231273644,0.0
3OAR140_num2,0.0,3hmrsACP_c + nadp_c --> 3omrsACP_c + h_c + nadph_c,1.1.1.100,16528.204584408075,0.0
3OAR140_num3,0.0,3hmrsACP_c + nadp_c --> 3omrsACP_c + h_c + nadph_c,1.1.1.100,15090.675231273644,0.0
AKP1_1_num2,4.945358229554755e-05,ahdt_c + 3.0 h2o_c --> dhnpt_c + 3.0 h_c + 3.0 pi_c,3.1.3.1,85490.3492105962,5.784697659115185e-10
r0708_num2,0.0,HC01710_c --> ahdt_c + h2o_c + 3.0 h_c,3.5.4.16,0.1145699343529898,0.0
EAR120x_num2,0.0,h_c + nadh_c + tddec2eACP_c --> ddeacp_c + nad_c,1.3.1.9,1469.4247660345513,0.0
MCMAT6_num2,0.0,ddeacp_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
ECOAH7p_num2,0.0,3hhdcoa_c --> h2o_c + hdd2coa_c,4.2.1.17,136102.74328373,0.0
ECOAH7p_num3,0.0,3hhdcoa_c --> h2o_c + hdd2coa_c,4.2.1.17,144978.69262261086,0.0
ECOAH7p_num4,0.0,3hhdcoa_c --> h2o_c + hdd2coa_c,4.2.1.17,143492.46435316323,0.0
ECOAH6_num2,0.0,3htdcoa_c --> h2o_c + td2coa_c,4.2.1.17,136102.74328373,0.0
ECOAH6_num3,0.0,3htdcoa_c --> h2o_c + td2coa_c,4.2.1.17,144978.69262261086,0.0
ECOAH6_num4,0.0,3htdcoa_c --> h2o_c + td2coa_c,4.2.1.17,143492.46435316323,0.0
ACACT5r_1_num2,0.008166713181327554,accoa_c + dccoa_c --> 3oddcoa_c + coa_c,"2.3.1.16,2.3.1.9",7500.325580539325,1.0888478231554731e-06
ACACT5r_1_num3,0.0,accoa_c + dccoa_c --> 3oddcoa_c + coa_c,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
ECOAH4_num2,0.0,3hdcoa_c --> dc2coa_c + h2o_c,4.2.1.17,136102.74328373,0.0
ECOAH4_num3,0.0,3hdcoa_c --> dc2coa_c + h2o_c,4.2.1.17,144978.69262261086,0.0
ECOAH4_num4,0.0,3hdcoa_c --> dc2coa_c + h2o_c,4.2.1.17,143492.46435316323,0.0
ECOAH3_1_num2,0.0,3hocoa_c --> h2o_c + oc2coa_c,4.2.1.17,136102.74328373,0.0
ECOAH3_1_num3,0.0,3hocoa_c --> h2o_c + oc2coa_c,4.2.1.17,144978.69262261086,0.0
ECOAH3_1_num4,0.0,3hocoa_c --> h2o_c + oc2coa_c,4.2.1.17,143492.46435316323,0.0
ACACT3r_num2,0.008166713181327554,accoa_c + hexscoa_c --> 3oocoa_c + coa_c,"2.3.1.16,2.3.1.9",7500.325580539325,1.0888478231554731e-06
ACACT3r_num3,0.0,accoa_c + hexscoa_c --> 3oocoa_c + coa_c,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
ECOAH2_num2,0.0,3hhcoa_c --> h2o_c + hx2coa_c,4.2.1.17,136102.74328373,0.0
ECOAH2_num3,0.0,3hhcoa_c --> h2o_c + hx2coa_c,4.2.1.17,144978.69262261086,0.0
ECOAH2_num4,0.0,3hhcoa_c --> h2o_c + hx2coa_c,4.2.1.17,143492.46435316323,0.0
BFBP_num2,0.0,fdp_B_c + h2o_c --> f6p_B_c + h_c + pi_c,3.1.3.11,1579.5598958050666,0.0
CYSS_trdrd_num2,0.0,acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + so3_c + trdox_c,2.5.1.47,14121.686418370877,0.0
3OAS60_num2,0.0,butACP_c + h_c + malACP_c --> 3ohexACP_c + ACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
3OAR60_1_num2,0.0,3hhexACP_c + nadp_c --> 3ohexACP_c + h_c + nadph_c,1.1.1.100,16528.204584408075,0.0
3OAR60_1_num3,0.0,3hhexACP_c + nadp_c --> 3ohexACP_c + h_c + nadph_c,1.1.1.100,15090.675231273644,0.0
EAR60x_num2,0.0,h_c + nadh_c + thex2eACP_c --> hexACP_c + nad_c,1.3.1.9,1469.4247660345513,0.0
3OAS80_num2,0.0,h_c + hexACP_c + malACP_c --> 3ooctACP_c + ACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
EAR80x_num2,0.0,h_c + nadh_c + toct2eACP_c --> nad_c + ocACP_c,1.3.1.9,1469.4247660345513,0.0
3OAS100_num2,0.0,h_c + malACP_c + ocACP_c --> 3odecACP_c + ACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
EAR100x_num2,0.0,h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c,1.3.1.9,1469.4247660345513,0.0
3OAS120_num2,0.0,dcaACP_c + h_c + malACP_c --> 3oddecACP_c + ACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
3OAR120_num2,0.0,3hddecACP_c + nadp_c --> 3oddecACP_c + h_c + nadph_c,1.1.1.100,16528.204584408075,0.0
3OAR120_num3,0.0,3hddecACP_c + nadp_c --> 3oddecACP_c + h_c + nadph_c,1.1.1.100,15090.675231273644,0.0
R04966_num2,0.0,h_c + nadh_c + tmrs2eACP_c --> nad_c + tetacp_c,1.3.1.9,1469.4247660345513,0.0
R04968_num2,0.0,h_c + malACP_c + tetacp_c --> 3opalmACP_c + ACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
R04969_num2,0.0,h_c + nadh_c + tpalm2eACP_c --> hedACP_c + nad_c,1.3.1.9,1469.4247660345513,0.0
r0775_num2,0.0,HC01651_c + h2o_c --> HC01652_c + for_c + h_c,3.5.4.16,0.1145699343529898,0.0
r0777_num2,0.0,HC01652_c --> HC01710_c,3.5.4.16,0.1145699343529898,0.0
4HGLSD_num2,0.0,e4hglu_c + 2.0 h_c + nadh_c --> 4hglusa_c + h2o_c + nad_c,1.5.1.12,382.7050565108757,0.0
R05052_num2,0.0,akg_c + e4hglu_c --> 4h2oxg_c + glu__L_c,2.6.1.1,971.2796641603155,0.0
R05133_num2,0.0,arbt6p_c + h2o_c --> g6p_B_c + hqn_c,3.2.1.86,1664.7833443635418,0.0
R05134_num2,0.0,h2o_c + salcn6p_c --> 2hymeph_c + g6p_B_c,3.2.1.86,1664.7833443635418,0.0
FMNRx2_num2,0.0,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c,"1.5.1.34,1.-.-.-",12634.14152818976,0.0
FMNRx2_num3,0.0,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c,"1.5.1.34,1.-.-.-",13861.04786397318,0.0
FMNRx2_num4,0.0,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c,"1.5.1.34,1.-.-.-",6871.890412832146,0.0
FMNRx2_num5,0.0,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c,"1.5.1.34,1.-.-.-",14493.465367348192,0.0
FLVR_1_num2,0.0,h_c + nadph_c + ribflv_c --> nadp_c + ribflvRD_c,"1.-.-.-,1.5.1.34",12634.14152818976,0.0
FLVR_1_num3,0.0,h_c + nadph_c + ribflv_c --> nadp_c + ribflvRD_c,"1.-.-.-,1.5.1.34",5809.433850760553,0.0
FLVR_1_num4,0.0,h_c + nadph_c + ribflv_c --> nadp_c + ribflvRD_c,"1.-.-.-,1.5.1.34",13861.04786397318,0.0
FLVR_1_num5,0.0,h_c + nadph_c + ribflv_c --> nadp_c + ribflvRD_c,"1.-.-.-,1.5.1.34",6871.890412832146,0.0
FLVR_1_num6,0.0,h_c + nadph_c + ribflv_c --> nadp_c + ribflvRD_c,"1.-.-.-,1.5.1.34",14493.465367348192,0.0
BLACT_num2,0.0,h2o_c + pencil_c --> h_c + pencilca_c,3.5.2.6,196961.93083015585,0.0
BLACT_num3,0.0,h2o_c + pencil_c --> h_c + pencilca_c,3.5.2.6,122123.86182858155,0.0
CPPPGO2_num2,0.0,2.0 amet_c + cpppg3_c --> 2.0 co2_c + 2.0 dad_5_c + 2.0 met__L_c + pppg9_c,1.3.98.3,14081.859075189317,0.0
APSR_num2,0.0,aps_c + trdrd_c --> amp_c + so3_c + trdox_c,"1.8.4.10,1.8.4.8",32.49328406174271,0.0
R07262_num2,3.58102171357491e-05,14dh2napcoa_c + h2o_c --> coa_c + dhna_c + h_c,"4.2.99.20,3.8.1.5",5590.242562671443,6.405843169466381e-09
DHPTDNR_num2,0.0,nadp_c + thptdn_c --> dhptdn_c + h_c + nadph_c,"1.5.1.34,1.-.-.-",13861.04786397318,0.0
DHPTDNR_num3,0.0,nadp_c + thptdn_c --> dhptdn_c + h_c + nadph_c,"1.5.1.34,1.-.-.-",6871.890412832146,0.0
DHPTDNR_num4,0.0,nadp_c + thptdn_c --> dhptdn_c + h_c + nadph_c,"1.5.1.34,1.-.-.-",14493.465367348192,0.0
R07460_num2,0.0,cys__L_c + iscsh_c --> C15812_c + ala__L_c,2.8.1.7,71.53057901306457,0.0
R07460_num3,0.0,cys__L_c + iscsh_c --> C15812_c + ala__L_c,2.8.1.7,75.49342054954181,0.0
PUNP8_num2,0.0,h_c + nebari_c + pi_c --> purine_c + r1p_c,2.4.2.1,327539.2228476859,0.0
r0390_num2,0.0,h2o_c + isomal_c --> 2.0 glc__D_c,"3.2.1.10,3.2.1.135",438879.6969098767,0.0
ZNabc_num2,0.0,atp_c + h2o_c + zn2_e --> adp_c + h_c + pi_c + zn2_c,"7.2.2.9,7.2.2.21,7.2.2.12",15751.51881066714,0.0
CHLabc_num2,0.0,atp_c + chol_e + h2o_c --> adp_c + chol_c + h_c + pi_c,,166013.90608975146,0.0
CHOLSabc_num2,0.0,atp_c + chols_e + h2o_c --> adp_c + chols_c + h_c + pi_c,,166013.90608975146,0.0
URAt2_num2,0.0,h_e + ura_e --> h_c + ura_c,,384119.3565586988,0.0
URAt2_num3,0.0,h_e + ura_e --> h_c + ura_c,,448908.43772797065,0.0
URAt2_num4,0.0,h_e + ura_e --> h_c + ura_c,,456533.0645236093,0.0
CYTDt2_num2,0.0,cytd_e + h_e --> cytd_c + h_c,,474291.10478110134,0.0
CYTDt2_num3,0.0,cytd_e + h_e --> cytd_c + h_c,,487948.78068091045,0.0
URIt2_num2,0.0,h_e + uri_e --> h_c + uri_c,,474291.10478110134,0.0
URIt2_num3,0.0,h_e + uri_e --> h_c + uri_c,,487948.78068091045,0.0
THMDt2_num2,0.0,h_e + thymd_e --> h_c + thymd_c,,474291.10478110134,0.0
THMDt2_num3,0.0,h_e + thymd_e --> h_c + thymd_c,,487948.78068091045,0.0
GUAt2r_num2,0.0,gua_e + h_e --> gua_c + h_c,,384119.3565586988,0.0
GSNt2_num2,0.0,gsn_e + h_e --> gsn_c + h_c,,384119.3565586988,0.0
DCYTt2_num2,0.0,dcyt_e + h_e --> dcyt_c + h_c,,474291.10478110134,0.0
DCYTt2_num3,0.0,dcyt_e + h_e --> dcyt_c + h_c,,490389.1107587801,0.0
Ktex_num2,0.0,k_e --> k_c,,643840.7462758187,0.0
MALt5_num2,0.0,mal__L_e + na1_e <-- mal__L_c + na1_c,,412962.94572560024,0.0
CITt2r_num2,0.0,cit_c + h_c --> cit_e + h_e,,428960.5271742949,0.0
PROt4_num2,0.0,na1_e + pro__L_e <-- na1_c + pro__L_c,,405435.816666582,0.0
rxn05223_num2,0.0,atp_c + btn_e + h2o_c --> adp_c + btn_c + h_c + pi_c,,962755.2303076227,0.0
LEUt2r_num2,0.0,h_e + leu__L_e --> h_c + leu__L_c,,444887.56024911616,0.0
ILEt2r_num2,0.0,h_e + ile__L_e --> h_c + ile__L_c,,444887.56024911616,0.0
rxn05247_num2,0.0,atp_c + coa_c + fa1_c + h_c --> amp_c + fa1coa_c + ppi_c,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
rxn05247_num3,0.0,atp_c + coa_c + fa1_c + h_c --> amp_c + fa1coa_c + ppi_c,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
rxn05247_num4,0.0,atp_c + coa_c + fa1_c + h_c --> amp_c + fa1coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05247_num5,0.0,atp_c + coa_c + fa1_c + h_c --> amp_c + fa1coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05247_num6,0.0,atp_c + coa_c + fa1_c + h_c --> amp_c + fa1coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05248_num2,0.0,atp_c + coa_c + fa4_c + h_c --> amp_c + fa4coa_c + ppi_c,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
rxn05248_num3,0.0,atp_c + coa_c + fa4_c + h_c --> amp_c + fa4coa_c + ppi_c,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
rxn05248_num4,0.0,atp_c + coa_c + fa4_c + h_c --> amp_c + fa4coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05248_num5,0.0,atp_c + coa_c + fa4_c + h_c --> amp_c + fa4coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05248_num6,0.0,atp_c + coa_c + fa4_c + h_c --> amp_c + fa4coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05249_num2,0.0,atp_c + coa_c + fa3_c + h_c --> amp_c + fa3coa_c + ppi_c,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
rxn05249_num3,0.0,atp_c + coa_c + fa3_c + h_c --> amp_c + fa3coa_c + ppi_c,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
rxn05249_num4,0.0,atp_c + coa_c + fa3_c + h_c --> amp_c + fa3coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05249_num5,0.0,atp_c + coa_c + fa3_c + h_c --> amp_c + fa3coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05249_num6,0.0,atp_c + coa_c + fa3_c + h_c --> amp_c + fa3coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05250_num2,0.0,atp_c + coa_c + fa6_c + h_c --> amp_c + fa6coa_c + ppi_c,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
rxn05250_num3,0.0,atp_c + coa_c + fa6_c + h_c --> amp_c + fa6coa_c + ppi_c,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
rxn05250_num4,0.0,atp_c + coa_c + fa6_c + h_c --> amp_c + fa6coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05250_num5,0.0,atp_c + coa_c + fa6_c + h_c --> amp_c + fa6coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05250_num6,0.0,atp_c + coa_c + fa6_c + h_c --> amp_c + fa6coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05251_num2,0.0,atp_c + coa_c + fa12_c + h_c --> amp_c + fa12coa_c + ppi_c,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
rxn05251_num3,0.0,atp_c + coa_c + fa12_c + h_c --> amp_c + fa12coa_c + ppi_c,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
rxn05251_num4,0.0,atp_c + coa_c + fa12_c + h_c --> amp_c + fa12coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05251_num5,0.0,atp_c + coa_c + fa12_c + h_c --> amp_c + fa12coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05251_num6,0.0,atp_c + coa_c + fa12_c + h_c --> amp_c + fa12coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05252_num2,0.0,atp_c + coa_c + fa11_c + h_c --> amp_c + fa11coa_c + ppi_c,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
rxn05252_num3,0.0,atp_c + coa_c + fa11_c + h_c --> amp_c + fa11coa_c + ppi_c,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
rxn05252_num4,0.0,atp_c + coa_c + fa11_c + h_c --> amp_c + fa11coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05252_num5,0.0,atp_c + coa_c + fa11_c + h_c --> amp_c + fa11coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05252_num6,0.0,atp_c + coa_c + fa11_c + h_c --> amp_c + fa11coa_c + ppi_c,"6.2.1.3,6.2.1.16",,
rxn05294_num2,0.0062166364794650235,0.925408 datp_c + 0.699709 dctp_c + 0.700547 dgtp_c + 0.921954 dttp_c --> dna_c + 3.24762 ppi_c,"2.1.1.37,6.5.1.2,5.99.1.2,2.7.7.7,5.99.1.-,2.7.7.-,3.6.1.-",31.238847633142786,0.0001990033868237027
GLUt2r_num2,11.736193565798322,glu__L_e + h_e --> glu__L_c + h_c,,464770.6647125985,2.525157987984389e-05
GLUt4_num2,0.0,glu__L_e + na1_e <-- glu__L_c + na1_c,,150521.06968979677,0.0
ARGt2r_num2,0.0,arg__L_e + h_e --> arg__L_c + h_c,,400839.99925700336,0.0
ARGt2r_num3,0.0,arg__L_e + h_e --> arg__L_c + h_c,,401586.7964387132,0.0
INSt2_num2,0.0,h_e + ins_e --> h_c + ins_c,,384119.3565586988,0.0
DADNt2_num2,0.0,dad_2_e + h_e --> dad_2_c + h_c,,384119.3565586988,0.0
ADNt2_num2,0.0,adn_e + h_e --> adn_c + h_c,,384119.3565586988,0.0
rxn05359_num2,0.0,2mbutACP_c + h_c + malACP_c --> 4m3ohexACP_c + ACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
rxn05360_num2,0.026190991543832223,4m3ohexACP_c + h_c + nadph_c --> 4m3hhexACP_c + nadp_c,1.1.1.100,16528.204584408075,1.5846241138943526e-06
rxn05360_num3,0.0,4m3ohexACP_c + h_c + nadph_c --> 4m3hhexACP_c + nadp_c,1.1.1.100,15090.675231273644,0.0
rxn05363_num2,0.0,4methexACP_c + h_c + malACP_c --> 6m3oACP_c + ACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
rxn05364_num2,0.026190991543832223,6m3oACP_c + h_c + nadph_c --> 6m3hoACP_c + nadp_c,1.1.1.100,16528.204584408075,1.5846241138943526e-06
rxn05364_num3,0.0,6m3oACP_c + h_c + nadph_c --> 6m3hoACP_c + nadp_c,1.1.1.100,15090.675231273644,0.0
rxn05367_num2,0.0,6moACP_c + h_c + malACP_c --> 8m3odACP_c + ACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
rxn05368_num2,0.026190991543832223,8m3odACP_c + h_c + nadph_c --> 8m3hdACP_c + nadp_c,1.1.1.100,16528.204584408075,1.5846241138943526e-06
rxn05368_num3,0.0,8m3odACP_c + h_c + nadph_c --> 8m3hdACP_c + nadp_c,1.1.1.100,15090.675231273644,0.0
rxn05371_num2,0.0,8mdACP_c + h_c + malACP_c --> ACP_c + co2_c + cpd11508_c,2.3.1.41,5.355456352031496,0.0
rxn05372_num2,0.026190991543832223,cpd11508_c + h_c + nadph_c --> 3hoddecACP_c + nadp_c,1.1.1.100,16528.204584408075,1.5846241138943526e-06
rxn05372_num3,0.0,cpd11508_c + h_c + nadph_c --> 3hoddecACP_c + nadp_c,1.1.1.100,15090.675231273644,0.0
rxn05375_num2,0.0,10mdACP_c + h_c + malACP_c --> 123oxtACP_c + ACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
rxn05376_num2,0.026190991543832223,123oxtACP_c + h_c + nadph_c --> 12m3htdACP_c + nadp_c,1.1.1.100,16528.204584408075,1.5846241138943526e-06
rxn05376_num3,0.0,123oxtACP_c + h_c + nadph_c --> 12m3htdACP_c + nadp_c,1.1.1.100,15090.675231273644,0.0
rxn05379_num2,0.0,cpd11515_c + h_c + malACP_c --> 14m3ohdACP_c + ACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
rxn05380_num2,0.008896470842466257,14m3ohdACP_c + h_c + nadph_c --> 14m3hdACP_c + nadp_c,1.1.1.100,16528.204584408075,5.382599662917269e-07
rxn05380_num3,0.0,14m3ohdACP_c + h_c + nadph_c --> 14m3hdACP_c + nadp_c,1.1.1.100,15090.675231273644,0.0
rxn05384_num2,0.0,h_c + isovACP_c + malACP_c --> 5m3hhACP_c + ACP_c + co2_c,2.3.1.41,5.355456352031496,0.0
