,fluxes,equ,ec-code,kcat_MW,E
SADTn_num2,0.03406908637978496,atp_c + h_c + so4_c --> aps_c + ppi_c,2.7.7.4,3321.361818247517,1.0257565493951865e-05
RBFK_num2,0.0,atp_c + ribflv_c --> adp_c + fmn_c,2.7.7.2,6.259100855664964,0.0
ARGDC_num2,0.0,arg__L_c + h_c --> agm_c + co2_c,4.1.1.18,5619.720064197283,0.0
CBPS_num2,0.0,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + h_c + pi_c,6.3.5.5,61.094543392036584,0.0
ASNS1_num2,0.0,asp__L_c + atp_c + gln__L_c + h2o_c --> amp_c + asn__L_c + glu__L_c + ppi_c,6.3.5.4,100.95638546392557,0.0
ASNS1_num3,0.0,asp__L_c + atp_c + gln__L_c + h2o_c --> amp_c + asn__L_c + glu__L_c + ppi_c,6.3.5.4,85.3704476249529,0.0
FMETDF_num2,0.0,fmet_c + h2o_c --> for_c + met__L_c,3.5.1.88,20.91467331795882,0.0
UAGCVT_num2,0.020301267885763558,pep_c + uacgam_c --> h_c + pi_c + uaccg_c,2.5.1.7,60.26112829506164,0.00033688828039131214
ACODA_num2,0.0,acorn_c + h2o_c --> ac_c + orn_c,3.5.1.14,25963.3281636869,0.0
ACODA_num3,0.0,acorn_c + h2o_c --> ac_c + orn_c,3.5.1.14,28326.28750090313,0.0
PHETA1_num2,0.0,akg_c + phe__L_c --> glu__L_c + phpyr_c,2.6.1.9,21999.62868820958,0.0
P5CD_num2,0.0,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c,1.5.1.12,383.41098025794486,0.0
ALDD2x_num2,0.0,acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,1.2.1.3,97.60426499539793,0.0
ALDD2x_num3,0.0,acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,1.2.1.3,91.80113918599231,0.0
ALDD2x_num4,0.0,acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,1.2.1.3,93.64554241718315,0.0
ALDD2x_num5,0.0,acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,1.2.1.3,99.78467458132498,0.0
TYRTA_num2,0.0,akg_c + tyr__L_c --> 34hpp_c + glu__L_c,2.6.1.9,21999.62868820958,0.0
ALCD2x_num2,0.0,etoh_c + nad_c --> acald_c + h_c + nadh_c,1.1.1.1,39446.10238175406,0.0
ALCD2x_num3,0.0,etoh_c + nad_c --> acald_c + h_c + nadh_c,1.1.1.1,46768.46537625414,0.0
ALCD2x_num4,0.0,etoh_c + nad_c --> acald_c + h_c + nadh_c,1.1.1.1,42995.83320997372,0.0
G6PDA_num2,0.0,gam6p_c + h2o_c --> f6p_B_c + nh4_c,3.5.99.6,6491.04800378229,0.0
CLB6PH_num2,0.0,6pgg_c + h2o_c --> g6p_A_c + glc__D_c,3.2.1.86,1664.7833443635418,0.0
HEX7_num2,0.0,atp_c + fru_c --> adp_c + f6p_B_c,2.7.1.4,141983.83850117162,0.0
CYSS_2_num2,0.03406908637978496,acser_c + h2s_c --> ac_c + cys__L_c + h_c,2.5.1.47,14227.66576944297,2.3945661173005473e-06
MACCOAT_num2,0.02180787763717803,accoa_c + ppcoa_c --> 2maacoa_c + coa_c,2.3.1.9,7500.325580539325,2.9075907976264002e-06
MACCOAT_num3,0.0,accoa_c + ppcoa_c --> 2maacoa_c + coa_c,2.3.1.9,6993.887818019971,0.0
METS_1_num2,0.022685740275907543,5mthf_c + hcys__L_c --> met__L_c + thf_c,,231811.20617142555,9.786300089017838e-08
GLGC_num2,0.0,atp_c + g1p_c --> adpglc_c + ppi_c,2.7.7.27,8841.572191111958,0.0
NTD2_num2,0.004577103109823803,h2o_c + ump_c --> h_c + pi_c + uri_c,3.1.4.16,934.8912529331836,4.895866867363799e-06
UPPRT_num2,0.0,prpp_c + ura_c --> ppi_c + ump_c,2.4.2.9,265.8217001250277,0.0
ALKP_num2,0.0,dhap_c + h2o_c --> dha_c + h_c + pi_c,3.1.3.1,85490.3492105962,0.0
TPI_num2,0.0,g3p_c --> dhap_c,5.3.1.1,1190387.856263203,0.0
GPDDA1pp_num2,0.0,g3pc_c + h2o_c --> chol_c + glyc3p_c,3.1.4.46,223.32653511521647,0.0
GPDDA1pp_num3,0.0,g3pc_c + h2o_c --> chol_c + glyc3p_c,3.1.4.46,271.42017627000956,0.0
ALCD19_num2,0.0,glyc_c + nad_c --> glyald_c + h_c + nadh_c,1.1.1.1,39446.10238175406,0.0
ALCD19_num3,0.0,glyc_c + nad_c --> glyald_c + h_c + nadh_c,1.1.1.1,46768.46537625414,0.0
ALCD19_num4,0.0,glyc_c + nad_c --> glyald_c + h_c + nadh_c,1.1.1.1,42995.83320997372,0.0
LEUTAi_num2,0.0,akg_c + leu__L_c --> 4mop_c + glu__L_c,2.6.1.42,1680.2019995044113,0.0
NTD11pp_num2,0.0,h2o_c + imp_c --> h_c + ins_c + pi_c,3.1.4.16,934.8912529331836,0.0
ACOAD1_num2,0.0,b2coa_c + h_c + nadh_c --> btcoa_c + nad_c,1.3.99.2,535.0580462359611,0.0
ACOAD1_num3,0.0,b2coa_c + h_c + nadh_c --> btcoa_c + nad_c,1.3.99.2,829.5811761131163,0.0
ACACT2r_num2,0.006800002157079537,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,2.3.1.9,7500.325580539325,9.066275969036761e-07
ACACT2r_num3,0.0,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,2.3.1.9,6993.887818019971,0.0
INS2D_num2,0.0,inost_c + nad_c --> 2ins_c + h_c + nadh_c,1.1.1.18,5570.515317914001,0.0
INS2D_num3,0.0,inost_c + nad_c --> 2ins_c + h_c + nadh_c,1.1.1.18,5525.6402356628305,0.0
VALTA_num2,0.0,akg_c + val__L_c --> 3mob_c + glu__L_c,2.6.1.42,1680.2019995044113,0.0
NTD9_num2,0.0034779123436971602,gmp_c + h2o_c --> gsn_c + h_c + pi_c,3.1.4.16,934.8912529331836,3.7201250228680077e-06
ADD_num2,0.0,ade_c + h2o_c + h_c --> hxan_c + nh4_c,3.5.4.2,2291.691183032545,0.0
PRO1xm_num2,0.0,nad_c + pro__L_c <-- 1pyr5c_c + h_c + nadh_c,1.5.99.8,1649.6608713722267,0.0
PRO1xm_num3,0.0,nad_c + pro__L_c <-- 1pyr5c_c + h_c + nadh_c,1.5.99.8,1738.4121031961677,0.0
PRO1xm_num4,0.0,nad_c + pro__L_c <-- 1pyr5c_c + h_c + nadh_c,1.5.99.8,1507.7427139553167,0.0
P5CR_num2,0.0,nadp_c + pro__L_c <-- 1pyr5c_c + h_c + nadph_c,1.5.1.2,111896.28741380064,0.0
P5CR_num3,0.0,nadp_c + pro__L_c <-- 1pyr5c_c + h_c + nadph_c,1.5.1.2,117916.27219784891,0.0
NNAM_num2,0.0,h2o_c + ncam_c --> nac_c + nh4_c,3.5.1.19,2705.962247913635,0.0
FACOAL160p_num2,0.0,atp_c + coa_c + h_c + hdca_c --> amp_c + pmtcoa_c + ppi_c,6.2.1.16,392.0196276009414,0.0
FACOAL160p_num3,0.0,atp_c + coa_c + h_c + hdca_c --> amp_c + pmtcoa_c + ppi_c,6.2.1.16,400.07847698211236,0.0
FACOAL160p_num4,0.0,atp_c + coa_c + h_c + hdca_c --> amp_c + pmtcoa_c + ppi_c,6.2.1.16,43.666817814812276,0.0
GCALDDm_num2,4.13432852061701e-05,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c,1.2.1.3,99.78467458132498,4.1432499910068987e-07
GCALDDm_num3,0.0,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c,1.2.1.3,91.80113918599231,0.0
GCALDDm_num4,0.0,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c,1.2.1.3,92.7674482729905,0.0
GCALDDm_num5,0.0,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c,1.2.1.3,97.60426499539793,0.0
AACOAT_num2,0.0,acac_c + atp_c + coa_c + h_c --> aacoa_c + amp_c + ppi_c,6.2.1.3,150.55687607915726,0.0
GPDDA2_num2,0.0,g3pe_c + h2o_c --> etha_c + glyc3p_c,3.1.4.46,223.32653511521647,0.0
GPDDA2_num3,0.0,g3pe_c + h2o_c --> etha_c + glyc3p_c,3.1.4.46,271.42017627000956,0.0
R01520_num2,0.0,glc_D_B_c + nad_c --> 15gl_c + h_c + nadh_c,1.1.1.47,66771420.4735401,0.0
GND_num2,0.0,6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c,1.1.1.44,1784.528365139234,0.0
GND_num3,0.2553718342836633,6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c,1.1.1.44,2830.8473867111998,9.021038558364222e-05
PUNP1_num2,2.993740699086876e-05,adn_c + h_c + pi_c --> ade_c + r1p_c,2.4.2.1,1127769.6675385456,2.6545674930422387e-11
3NTD7l_num2,0.0,3amp_p_c + h2o_c --> adn_c + h_c + pi_c,3.1.4.16,934.8912529331836,0.0
NTD5_num2,0.0,dtmp_c + h2o_c --> h_c + pi_c + thymd_c,3.1.4.16,934.8912529331836,0.0
ACOATA_num2,0.0,ACP_c + accoa_c --> acACP_c + coa_c,2.3.1.41,7.743922079625813,0.0
NTD3_num2,0.0,dcmp_c + h2o_c --> dcyt_c + h_c + pi_c,3.1.4.16,934.8912529331836,0.0
LCGH_num2,0.0,h2o_c + lcts_c --> gal_c + glc__D_c,3.2.1.23,3935.3276247564177,0.0
CHORM_num2,0.0,chor_c --> pphn_c,5.4.99.5,7986.162399240518,0.0
CHORM_num3,0.0,chor_c --> pphn_c,5.4.99.5,3364.8216898127534,0.0
ICHORS_num2,2.993740699086876e-05,chor_c --> ichor_c,5.4.4.2,848.8782276187861,3.526702183756919e-08
GLYOX_num2,0.0,h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c,,768026.1587083022,0.0
r0393_num2,0.0,glyald_c + h2o_c + nad_c --> glyc__R_c + 2.0 h_c + nadh_c,1.2.1.3,97.60426499539793,0.0
r0393_num3,0.0,glyald_c + h2o_c + nad_c --> glyc__R_c + 2.0 h_c + nadh_c,1.2.1.3,91.80113918599231,0.0
r0393_num4,0.0,glyald_c + h2o_c + nad_c --> glyc__R_c + 2.0 h_c + nadh_c,1.2.1.3,93.64554241718315,0.0
r0393_num5,0.0,glyald_c + h2o_c + nad_c --> glyc__R_c + 2.0 h_c + nadh_c,1.2.1.3,99.78467458132498,0.0
HPDOAi_num2,0.0,dhptn_c + h_c + nadph_c --> nadp_c + thbpt_c,1.-.-.-,,
HPDOAi_num3,0.0,dhptn_c + h_c + nadph_c --> nadp_c + thbpt_c,1.-.-.-,,
HPDOAi_num4,0.0,dhptn_c + h_c + nadph_c --> nadp_c + thbpt_c,1.-.-.-,,
MAN6PI_num2,0.0,man6p_c --> f6p_B_c,5.3.1.8,1581800.7862881685,0.0
MAN6PI_num3,0.0,man6p_c --> f6p_B_c,5.3.1.8,1578937.5989403476,0.0
NTPTP1_num2,0.0,dgtp_c + h2o_c --> dgsn_c + h_c + pppi_c,3.1.5.1,383638.14125178545,0.0
PPCOAC_num2,0.0,atp_c + hco3_c + ppcoa_c --> adp_c + h_c + mmcoa__S_c + pi_c,6.4.1.3,249.1971562184397,0.0
PUNP5_num2,0.0,h_c + ins_c + pi_c --> hxan_c + r1p_c,2.4.2.1,1127769.6675385456,0.0
3NTD2pp_num2,0.0,3ump_p_c + h2o_c --> h_c + pi_c + uri_c,3.1.4.16,934.8912529331836,0.0
DGNSKm_num2,0.0034779123436971602,atp_c + dgsn_c --> adp_c + dgmp_c,2.7.1.113,256.4553416943129,1.3561473591151507e-05
NTD8_num2,0.0,dgmp_c + h2o_c --> dgsn_c + h_c + pi_c,3.1.4.16,934.8912529331836,0.0
PUNP4_num2,0.0,dgsn_c + h_c + pi_c --> 2dr1p_c + gua_c,2.4.2.1,1127769.6675385456,0.0
TRDR_num2,0.0,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,1.8.1.9,686.4213285307526,0.0
RNDR1_num2,0.0,adp_c + trdrd_c --> dadp_c + h2o_c + trdox_c,1.17.4.1,34.37878857685559,0.0
RNDR4_num2,0.0,trdrd_c + udp_c --> dudp_c + h2o_c + trdox_c,1.17.4.1,34.37878857685559,0.0
RNDR2_num2,0.0,gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c,1.17.4.1,34.37878857685559,0.0
PAPSR_num2,0.0,paps_c + trdrd_c --> pap_c + so3_c + trdox_c,1.8.4.8,32.49328406174271,0.0
RNDR3_num2,0.0,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,1.17.4.1,34.37878857685559,0.0
NTD6_num2,0.0,damp_c + h2o_c --> dad_2_c + h_c + pi_c,3.1.4.16,934.8912529331836,0.0
DADNKn_num2,0.0,atp_c + dad_2_c --> adp_c + damp_c,2.7.1.113,256.4553416943129,0.0
DUTPDP_num2,0.0,dutp_c + h2o_c --> dump_c + ppi_c,3.6.1.23,3761.05953594209,0.0
TMDS_num2,0.0,dump_c + mlthf_c --> dhf_c + dtmp_c,2.1.1.45,578.4178122948002,0.0
XPPT_num2,0.0,prpp_c + xan_c --> ppi_c + xmp_c,2.4.2.-,,
PUNP3_num2,0.0034779123436971602,gsn_c + h_c + pi_c --> gua_c + r1p_c,2.4.2.1,1127769.6675385456,3.0838853391827817e-09
3NTD9pp_num2,0.0,3gmp_c + h2o_c --> gsn_c + h_c + pi_c,3.1.4.16,934.8912529331836,0.0
ILETA_num2,0.0,akg_c + ile__L_c --> 3mop_c + glu__L_c,2.6.1.42,1680.2019995044113,0.0
G1SAT_num2,0.0,5aop_c --> glu1sa_c,5.4.3.8,39.75477264165411,0.0
PNP_num2,0.0,pi_c + rnam_c --> ncam_c + r1p_c,2.4.2.1,1127769.6675385456,0.0
NP1_num2,0.0,nicrns_c + pi_c --> nac_c + r1p_c,2.4.2.1,1127769.6675385456,0.0
PUNP7_num2,0.0,h_c + pi_c + xtsn_c --> r1p_c + xan_c,2.4.2.1,1127769.6675385456,0.0
NMNR_num2,0.0,h2o_c + nmn_c --> h_c + pi_c + rnam_c,3.1.4.16,934.8912529331836,0.0
3NTD4pp_num2,0.0,3cmp_p_c + h2o_c --> cytd_c + h_c + pi_c,3.1.4.16,934.8912529331836,0.0
DPR_num2,0.0,nadp_c + pant__R_c --> 2dhp_c + h_c + nadph_c,1.1.1.169,1806.0962504078445,0.0
DURIPP_num2,0.0,duri_c + h_c + pi_c --> 2dr1p_c + ura_c,2.4.2.1,1127769.6675385456,0.0
LGTHL_num2,0.0,lgt__S_c --> gthrd_c + mthgxl_c,4.4.1.5,36164.14192235575,0.0
LGTHL_num3,0.0,lgt__S_c --> gthrd_c + mthgxl_c,4.4.1.5,36359.17920947932,0.0
LGTHL_num4,0.0,lgt__S_c --> gthrd_c + mthgxl_c,4.4.1.5,33157.85152619636,0.0
LGTHL_num5,0.0,lgt__S_c --> gthrd_c + mthgxl_c,4.4.1.5,34486.841506272496,0.0
LGTHL_num6,0.0,lgt__S_c --> gthrd_c + mthgxl_c,4.4.1.5,36153.30430200342,0.0
ABUTD_num2,0.0,4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c,1.2.1.3,97.60426499539793,0.0
ABUTD_num3,0.0,4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c,1.2.1.3,99.78467458132498,0.0
ABUTD_num4,0.0,4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c,1.2.1.3,93.64554241718315,0.0
ABUTD_num5,0.0,4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c,1.2.1.3,91.80113918599231,0.0
PUNP2_num2,0.0,dad_2_c + h_c + pi_c --> 2dr1p_c + ade_c,2.4.2.1,1127769.6675385456,0.0
NTD10_num2,0.0,h2o_c + xmp_c --> h_c + pi_c + xtsn_c,3.1.4.16,934.8912529331836,0.0
SDPDS_num2,0.0,h2o_c + sl26da_c --> 26dap_LL_c + succ_c,3.5.1.18,13929.14566745584,0.0
SDPDS_num3,0.0,h2o_c + sl26da_c --> 26dap_LL_c + succ_c,3.5.1.18,15165.134196411696,0.0
PUNP6_num2,0.0,din_c + h_c + pi_c --> 2dr1p_c + hxan_c,2.4.2.1,1127769.6675385456,0.0
TYRTRSm_num2,0.02214881986765419,atp_c + trnatyr_c + tyr__L_c --> amp_c + ppi_c + tyrtrna_c,6.1.1.1,451.3384669626758,4.907363650323611e-05
PNTK_num2,8.010100348014453e-05,atp_c + pnto__R_c --> 4ppan_c + adp_c,2.7.1.33,267.078963984881,2.999150598947169e-07
ECOAH1_num2,0.0,3hbcoa_c --> b2coa_c + h2o_c,4.2.1.17,136102.74328373,0.0
ECOAH1_num3,0.0,3hbcoa_c --> b2coa_c + h2o_c,4.2.1.17,144978.69262261086,0.0
ECOAH1_num4,0.0,3hbcoa_c --> b2coa_c + h2o_c,4.2.1.17,143492.46435316323,0.0
ICHORT_num2,0.0,h2o_c + ichor_c --> 23ddhb_c + pyr_c,3.3.2.1,5829.448623896518,0.0
R03050_num2,0.0,alac__S_c + thmpp_c --> 2ahethmpp_c + pyr_c,2.2.1.6,7025.455892695223,0.0
DHQTi_num2,0.06823937007028008,3dhq_c --> 3dhsk_c + h2o_c,4.2.1.10,2291.730584503039,2.9776349162385403e-05
UPP3S_1_num2,0.0,hmbil_c --> h2o_c + uppg3_c,2.1.1.107,2539.5274241310976,0.0
UPP3S_1_num3,0.0,hmbil_c --> h2o_c + uppg3_c,2.1.1.107,4585.039174031738,0.0
UPP3MT_num2,0.0,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + dscl_c + 2.0 h_c,4.2.1.75,580.7381934312107,0.0
TMPPP_num2,0.0,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,2.5.1.3,156854.65437924775,0.0
TMPPP_num3,0.0,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,2.5.1.3,54547.964195246335,0.0
PFK_2_num2,0.0,atp_c + tag6p__D_c --> adp_c + tagdp__D_c,2.7.1.11,9290.171173825282,0.0
NT5C_num2,0.0,h2o_c + nicrnt_c --> h_c + nicrns_c + pi_c,3.1.4.16,934.8912529331836,0.0
BTS_num2,0.0,btal_c + h_c + nadh_c --> 1btol_c + nad_c,1.1.1.-,,
THRTRS_num2,0.037242126301072334,atp_c + thr__L_c + trnathr_c --> amp_c + ppi_c + thrtrna_c,6.1.1.3,1495.3574412619091,2.4905166666803273e-05
ACACT4r_num2,0.006800002157079537,accoa_c + occoa_c --> 3odcoa_c + coa_c,2.3.1.9,7500.325580539325,9.066275969036761e-07
ACACT4r_num3,0.0,accoa_c + occoa_c --> 3odcoa_c + coa_c,2.3.1.9,6993.887818019971,0.0
ACACT6p_num2,0.006800002157079537,accoa_c + ddcacoa_c --> 3otdcoa_c + coa_c,2.3.1.9,7500.325580539325,9.066275969036761e-07
ACACT6p_num3,0.0,accoa_c + ddcacoa_c --> 3otdcoa_c + coa_c,2.3.1.9,6993.887818019971,0.0
IPPMIb_num2,0.08088366024742606,3c3hmp_c --> 2ippm_c + h2o_c,4.2.1.33,500.40019201293615,0.00016163794806324752
ACACT7p_num2,0.00574703607461115,accoa_c + tdcoa_c --> 3ohdcoa_c + coa_c,2.3.1.9,7500.325580539325,7.662382136480399e-07
ACACT7p_num3,0.0,accoa_c + tdcoa_c --> 3ohdcoa_c + coa_c,2.3.1.9,6993.887818019971,0.0
IMACTD_num2,0.0,h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,1.2.1.3,97.60426499539793,0.0
IMACTD_num3,0.0,h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,1.2.1.3,99.78467458132498,0.0
IMACTD_num4,0.0,h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,1.2.1.3,93.64554241718315,0.0
IMACTD_num5,0.0,h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,1.2.1.3,91.80113918599231,0.0
AMAA_num2,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,22532.370269367606,0.0
AMAA_num3,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,18345.775671343992,0.0
AMAA_num4,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,19467.137373590318,0.0
AMAA_num5,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,22885.157337398687,0.0
AMAA_num6,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,20737.68237271837,0.0
AMAA_num7,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,37736.70084292464,0.0
AMAA_num8,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,26460.084823806847,0.0
AMAA_num9,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,18271.215784869622,0.0
AMAA_num10,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,15676.713697830684,0.0
AMAA_num11,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,11193.478864250052,0.0
AMAA_num12,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,11805.026692200809,0.0
AMAA_num13,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,27972.32995667695,0.0
AMAA_num14,0.0,acmama_c + h2o_c --> acmam_c + ala__L_c,3.5.1.28,19474.143584378948,0.0
ECOAH5_1_num2,0.0,3hddcoa_c --> dd2coa_c + h2o_c,4.2.1.17,136102.74328373,0.0
ECOAH5_1_num3,0.0,3hddcoa_c --> dd2coa_c + h2o_c,4.2.1.17,144978.69262261086,0.0
ECOAH5_1_num4,0.0,3hddcoa_c --> dd2coa_c + h2o_c,4.2.1.17,143492.46435316323,0.0
ECOAH9m_num2,0.0,3hmbcoa_c --> 2mb2coa_c + h2o_c,4.2.1.17,136102.74328373,0.0
ECOAH9m_num3,0.0,3hmbcoa_c --> 2mb2coa_c + h2o_c,4.2.1.17,144978.69262261086,0.0
ECOAH12m_num2,0.0,2mp2coa_c + h2o_c --> 3hibutcoa_c,4.2.1.17,136102.74328373,0.0
ECOAH12m_num3,0.0,2mp2coa_c + h2o_c --> 3hibutcoa_c,4.2.1.17,144978.69262261086,0.0
ECOAH12m_num4,0.0,2mp2coa_c + h2o_c --> 3hibutcoa_c,4.2.1.17,143492.46435316323,0.0
KAS14_1_num2,0.0,acACP_c + h_c + malACP_c --> ACP_c + actACP_c + co2_c,2.3.1.41,7.743922079625813,0.0
EAR40x_num2,0.0,but2eACP_c + h_c + nadh_c --> butACP_c + nad_c,1.3.1.9,1469.4247660345513,0.0
PHCDm_num2,0.0,1p3h5c_c + 2.0 h2o_c + nad_c --> e4hglu_c + h_c + nadh_c,1.5.1.12,382.7050565108757,0.0
ADAPAT_num2,0.0,glu__L_c + nal2a6o_c --> akg_c + n6all26d_c,2.6.1.-,,
PMPK_num2,0.0,4ampm_c + atp_c --> 2mahmp_c + adp_c,2.7.4.7,9.375215046838298,0.0
3OAR40_1_num2,0.0,3hbutACP_c + nadp_c --> actACP_c + h_c + nadph_c,1.1.1.100,16528.204584408075,0.0
3OAR40_1_num3,0.0,3hbutACP_c + nadp_c --> actACP_c + h_c + nadph_c,1.1.1.100,15090.675231273644,0.0
3OAR100_1_num2,0.0,3hdecACP_c + nadp_c --> 3odecACP_c + h_c + nadph_c,1.1.1.100,16528.204584408075,0.0
3OAR100_1_num3,0.0,3hdecACP_c + nadp_c --> 3odecACP_c + h_c + nadph_c,1.1.1.100,15090.675231273644,0.0
3OAR80_num2,0.0,3hoctACP_c + nadp_c --> 3ooctACP_c + h_c + nadph_c,1.1.1.100,16528.204584408075,0.0
3OAR80_num3,0.0,3hoctACP_c + nadp_c --> 3ooctACP_c + h_c + nadph_c,1.1.1.100,15090.675231273644,0.0
3OAR160_num2,0.0,3hpalmACP_c + nadp_c --> 3opalmACP_c + h_c + nadph_c,1.1.1.100,16528.204584408075,0.0
3OAR160_num3,0.0,3hpalmACP_c + nadp_c --> 3opalmACP_c + h_c + nadph_c,1.1.1.100,15090.675231273644,0.0
3OAR140_num2,0.0,3hmrsACP_c + nadp_c --> 3omrsACP_c + h_c + nadph_c,1.1.1.100,16528.204584408075,0.0
3OAR140_num3,0.0,3hmrsACP_c + nadp_c --> 3omrsACP_c + h_c + nadph_c,1.1.1.100,15090.675231273644,0.0
AKP1_1_num2,4.13432852061701e-05,ahdt_c + 3.0 h2o_c --> dhnpt_c + 3.0 h_c + 3.0 pi_c,3.1.3.1,85490.3492105962,4.836017818142888e-10
r0708_num2,0.0,HC01710_c --> ahdt_c + h2o_c,3.5.4.16,0.1145699343529898,0.0
EAR120x_num2,0.0,h_c + nadh_c + tddec2eACP_c --> ddeacp_c + nad_c,1.3.1.9,1469.4247660345513,0.0
MCMAT6_num2,0.0,ddeacp_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,2.3.1.41,7.743922079625813,0.0
ECOAH7p_num2,0.0,3hhdcoa_c --> h2o_c + hdd2coa_c,4.2.1.17,136102.74328373,0.0
ECOAH7p_num3,0.0,3hhdcoa_c --> h2o_c + hdd2coa_c,4.2.1.17,144978.69262261086,0.0
ECOAH7p_num4,0.0,3hhdcoa_c --> h2o_c + hdd2coa_c,4.2.1.17,143492.46435316323,0.0
ECOAH6_num2,0.0,3htdcoa_c --> h2o_c + td2coa_c,4.2.1.17,136102.74328373,0.0
ECOAH6_num3,0.0,3htdcoa_c --> h2o_c + td2coa_c,4.2.1.17,144978.69262261086,0.0
ECOAH6_num4,0.0,3htdcoa_c --> h2o_c + td2coa_c,4.2.1.17,143492.46435316323,0.0
ACACT5r_1_num2,0.006800002157079537,accoa_c + dccoa_c --> 3oddcoa_c + coa_c,2.3.1.9,7500.325580539325,9.066275969036761e-07
ACACT5r_1_num3,0.0,accoa_c + dccoa_c --> 3oddcoa_c + coa_c,2.3.1.9,6993.887818019971,0.0
ECOAH4_num2,0.0,3hdcoa_c --> dc2coa_c + h2o_c,4.2.1.17,136102.74328373,0.0
ECOAH4_num3,0.0,3hdcoa_c --> dc2coa_c + h2o_c,4.2.1.17,144978.69262261086,0.0
ECOAH4_num4,0.0,3hdcoa_c --> dc2coa_c + h2o_c,4.2.1.17,143492.46435316323,0.0
ECOAH3_1_num2,0.0,3hocoa_c --> h2o_c + oc2coa_c,4.2.1.17,136102.74328373,0.0
ECOAH3_1_num3,0.0,3hocoa_c --> h2o_c + oc2coa_c,4.2.1.17,144978.69262261086,0.0
ECOAH3_1_num4,0.0,3hocoa_c --> h2o_c + oc2coa_c,4.2.1.17,143492.46435316323,0.0
ACACT3r_num2,0.006800002157079537,accoa_c + hexscoa_c --> 3oocoa_c + coa_c,2.3.1.9,7500.325580539325,9.066275969036761e-07
ACACT3r_num3,0.0,accoa_c + hexscoa_c --> 3oocoa_c + coa_c,2.3.1.9,6993.887818019971,0.0
ECOAH2_num2,0.0,3hhcoa_c --> h2o_c + hx2coa_c,4.2.1.17,136102.74328373,0.0
ECOAH2_num3,0.0,3hhcoa_c --> h2o_c + hx2coa_c,4.2.1.17,144978.69262261086,0.0
ECOAH2_num4,0.0,3hhcoa_c --> h2o_c + hx2coa_c,4.2.1.17,143492.46435316323,0.0
BFBP_num2,0.0,fdp_B_c + h2o_c --> f6p_B_c + h_c + pi_c,3.1.3.11,1579.5598958050666,0.0
